Data Source,Indicator,TA,Series Name,Series Code,Country Name,Country Code,2015,2016,2017,2018,2019
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Iceland,ISL,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,India,IND,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Indonesia,IDN,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,"Iran, Islamic Rep.",IRN,0.02,0.02,0.02,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Iraq,IRQ,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Ireland,IRL,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Isle of Man,IMN,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Israel,ISR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Italy,ITA,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Jamaica,JAM,0.23,0.22,0.22,0.21,0.21
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Japan,JPN,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Jordan,JOR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Kazakhstan,KAZ,0.07,0.07,0.08,0.08,0.08
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Kenya,KEN,0.6,0.53,0.48,0.42,0.41
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Kiribati,KIR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,"Korea, Dem. People’s Rep.",PRK,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,"Korea, Rep.",KOR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Kosovo,XKX,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Kuwait,KWT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Kyrgyz Republic,KGZ,0.07,0.07,0.07,0.07,0.06
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Lao PDR,LAO,0.02,0.02,0.02,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Late-demographic dividend,LTE,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Latin America & Caribbean,LCN,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Latin America & Caribbean (excluding high income),LAC,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Latvia,LVA,0.05,0.05,0.04,0.04,0.04
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Least developed countries: UN classification,LDC,0.406108672,0.386176582,0.362693963,0.336368953,0.312625258
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Lebanon,LBN,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Lesotho,LSO,3.69,3.4,3.12,2.91,2.77
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Liberia,LBR,0.5,0.48,0.44,0.4,0.37
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Libya,LBY,0.04,0.04,0.03,0.03,0.03
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Liechtenstein,LIE,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Lithuania,LTU,0.02,0.02,0.02,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Low & middle income,LMY,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Low income,LIC,0.360135431,0.342095302,0.31813855,0.292412113,0.273645928
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Lower middle income,LMC,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Luxembourg,LUX,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,"Macao SAR, China",MAC,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Madagascar,MDG,0.07,0.08,0.08,0.08,0.09
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Malawi,MWI,1.5,1.42,1.3,1.19,1.08
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Malaysia,MYS,0.03,0.03,0.03,0.03,0.03
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Maldives,MDV,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Mali,MLI,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Malta,MLT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Marshall Islands,MHL,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Mauritania,MRT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Mauritius,MUS,0.21,0.21,0.22,0.22,0.22
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Mexico,MEX,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,"Micronesia, Fed. Sts.",FSM,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Middle East & North Africa,MEA,0.013869728,0.013867627,0.013700986,0.013698393,0.016373858
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Middle East & North Africa (excluding high income),MNA,0.013900918,0.013899697,0.01373225,0.013730048,0.016429107
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Middle East & North Africa (IDA & IBRD countries),TMN,0.013900918,0.013899697,0.01373225,0.013730048,0.016429107
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Middle income,MIC,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Moldova,MDA,0.11,0.1,0.09,0.09,0.08
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Monaco,MCO,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Mongolia,MNG,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Montenegro,MNE,0.02,0.02,0.02,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Morocco,MAR,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Mozambique,MOZ,3.28,3.11,2.93,2.76,2.63
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Myanmar,MMR,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Namibia,NAM,3.06,2.9,2.81,2.59,2.41
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Nauru,NRU,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Nepal,NPL,0.02,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Netherlands,NLD,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,New Caledonia,NCL,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,New Zealand,NZL,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Nicaragua,NIC,0.03,0.03,0.03,0.03,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Niger,NER,0.02,0.02,0.02,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Nigeria,NGA,0.32,0.31,0.29,0.28,0.28
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,North America,NAC,0.04,0.03,0.03,0.03,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,North Macedonia,MKD,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Northern Mariana Islands,MNP,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Norway,NOR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Not classified,INX,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,OECD members,OED,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Oman,OMN,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Other small states,OSS,1.443454321,1.311836138,1.191021434,1.096033793,1.025406516
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Pacific island small states,PSS,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Pakistan,PAK,0.04,0.04,0.04,0.05,0.05
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Palau,PLW,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Panama,PAN,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Papua New Guinea,PNG,0.21,0.22,0.22,0.22,0.22
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Paraguay,PRY,0.02,0.02,0.02,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Peru,PER,0.04,0.04,0.04,0.03,0.03
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Philippines,PHL,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Poland,POL,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Portugal,PRT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Post-demographic dividend,PST,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Pre-demographic dividend,PRE,0.564167305,0.534913205,0.500588654,0.464814482,0.436732414
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Puerto Rico,PRI,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Qatar,QAT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Romania,ROU,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Russian Federation,RUS,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Rwanda,RWA,0.33,0.31,0.28,0.26,0.25
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Samoa,WSM,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,San Marino,SMR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sao Tome and Principe,STP,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Saudi Arabia,SAU,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Senegal,SEN,0.03,0.03,0.03,0.03,0.03
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Serbia,SRB,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Seychelles,SYC,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sierra Leone,SLE,0.36,0.35,0.33,0.31,0.29
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Singapore,SGP,0.03,0.02,0.02,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sint Maarten (Dutch part),SXM,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Slovak Republic,SVK,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Slovenia,SVN,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Small states,SST,0.939804184,0.855082464,0.781007236,0.720020268,0.677056391
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Solomon Islands,SLB,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Somalia,SOM,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,South Africa,ZAF,1.97,1.93,1.85,1.76,1.72
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,South Asia,SAS,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,South Asia (IDA & IBRD),TSA,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,South Sudan,SSD,0.84,0.83,0.85,0.85,0.85
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Spain,ESP,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sri Lanka,LKA,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,St. Kitts and Nevis,KNA,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,St. Lucia,LCA,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,St. Martin (French part),MAF,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,St. Vincent and the Grenadines,VCT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sub-Saharan Africa,SSF,0.683021745,0.650314469,0.609153726,0.56662681,0.53643377
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sub-Saharan Africa (excluding high income),SSA,0.684929665,0.652079391,0.610700604,0.567989699,0.537661617
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.683021745,0.650314469,0.609153726,0.56662681,0.53643377
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sudan,SDN,0.04,0.04,0.04,0.04,0.04
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Suriname,SUR,0.19,0.18,0.18,0.16,0.16
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Sweden,SWE,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Switzerland,CHE,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Syrian Arab Republic,SYR,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Tajikistan,TJK,0.07,0.07,0.07,0.06,0.06
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Tanzania,TZA,1.69,1.63,1.54,1.43,1.3
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Thailand,THA,0.01,0.01,0.01,0.01,0.01
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Timor-Leste,TLS,0.04,0.05,0.05,0.05,0.06
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Togo,TGO,0.4,0.38,0.35,0.32,0.3
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Tonga,TON,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Trinidad and Tobago,TTO,0.03,0.02,0.02,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Tunisia,TUN,0.02,0.02,0.02,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Turkey,TUR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Turkmenistan,TKM,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Turks and Caicos Islands,TCA,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Tuvalu,TUV,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Uganda,UGA,1.3,1.22,1.11,0.98,0.9
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,Ukraine,UKR,0.06,0.06,0.06,0.06,0.05
World Bank,Incidence,HIV,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,United Arab Emirates,ARE,,,,,
